url,titulo,categoria,origen,precio,precio_por_kg,peso_volumen,proteinas,carbohidratos,grasas,fibra,azucares,saturadas,sal,calorias,calorias_kj,texto_busqueda,norm_precio,norm_nutri,score_nutricional
https://www.ahorramas.com/helado-bombon-alipende-6-uds-crocanti-66937.html,helado bombón alipende 6 uds crocanti,helados_bombon,ahorramas,2.55,5.45,6uds,289.0,,,,,,421691.0,,,helado bombón alipende 6 uds crocanti helados_bombon,0.9879,0.0129,0.0
https://www.ahorramas.com/helado-bombon-mini-sin-azucares-anadidos-alipende-8-uds-80806.html,helado bombón mini sin azúcares añadidos alipende 8 uds,helados_bombon,ahorramas,3.5,7.29,8uds,,,,,,,,,,helado bombón mini sin azúcares añadidos alipende 8 uds helados_bombon,0.9828,0.0,0.0
https://www.ahorramas.com/helado-magnum-after-dinner-frac-8-uds-63471.html,helado magnum after dinner frac 8 uds,helados_bombon,ahorramas,5.49,19.61,8uds,,,,,,,,,,helado magnum after dinner frac 8 uds helados_bombon,0.972,0.0,0.0
https://www.ahorramas.com/helado-bombon-magnum-mini-6-uds-intense-dark-70-48767.html,helado bombón magnum mini 6 uds intense dark 70%,helados_bombon,ahorramas,5.99,18.15,6uds,49.0,23.0,19.0,,19.0,13.0,0.08,291.0,1220.0,helado bombón magnum mini 6 uds intense dark 70% helados_bombon,0.9693,0.0009,0.0
https://www.ahorramas.com/helado-bombon-magnum-pistacho-3-unidades-97628.html,helado bombón magnum pistacho 3 unidades,helados_bombon,ahorramas,4.99,18.48,,4.39,32.0,21.0,0.79,269.0,14.0,412.0,335.0,1401.0,helado bombón magnum pistacho 3 unidades helados_bombon,0.9747,0.0001,0.0
https://www.ahorramas.com/helado-bombon-mini-alipende-8-uds-almendrado-85011.html,helado bombón mini alipende 8 uds almendrado,helados_bombon,ahorramas,3.0,6.25,8uds,,,2299.0,,,,,,,helado bombón mini alipende 8 uds almendrado helados_bombon,0.9855,0.0,0.0
https://www.ahorramas.com/magnum-salted-caramel-x3-100ml-51532.html,magnum salted caramel x3 100ml,helados_bombon,ahorramas,2.99,9.97,100ml,3.39,30.0,19.0,,27.0,13.0,471.0,309.0,1287.0,magnum salted caramel x3 100ml helados_bombon,0.9855,0.0001,0.0
https://www.ahorramas.com/helado-magnum-classic-3-uds-62946.html,helado magnum classic 3 uds,helados_bombon,ahorramas,2.99,9.97,3uds,471.0,,,,,,16.0,,,helado magnum classic 3 uds helados_bombon,0.9855,0.0179,0.0
https://www.ahorramas.com/helado-bombon-alipende-6-uds-nata-66936.html,helado bombón alipende 6 uds nata,helados_bombon,ahorramas,2.55,5.45,6uds,,,,,,,,,,helado bombón alipende 6 uds nata helados_bombon,0.9879,0.0,0.0
https://www.ahorramas.com/helado-bombon-magnum-31-uds-almendra-16853.html,helado bombón magnum 31 uds almendra,helados_bombon,ahorramas,4.49,11.22,1uds,,,,,,,,,,helado bombón magnum 31 uds almendra helados_bombon,0.9774,0.0,0.0
https://www.ahorramas.com/helado-magnum-mini-classic-6-uds-62954.html,helado magnum mini classic 6 uds,helados_bombon,ahorramas,2.99,9.06,6uds,,,,,,,,,,helado magnum mini classic 6 uds helados_bombon,0.9855,0.0,0.0
https://www.ahorramas.com/helado-super-bombon-alipende-270ml-3-uds-tres-chocolates-84656.html,helado super bombón alipende 270ml 3 uds tres chocolates,helados_bombon,ahorramas,2.35,8.7,270ml,,,,,,,,,,helado super bombón alipende 270ml 3 uds tres chocolates helados_bombon,0.989,0.0,0.0
https://www.ahorramas.com/helado-bombon-alipende-6-uds-crocanti-blanco-47551.html,helado bombón alipende 6 uds crocanti-blanco,helados_bombon,ahorramas,3.75,6.94,6uds,,,,,,,,,,helado bombón alipende 6 uds crocanti-blanco helados_bombon,0.9814,0.0,0.0
https://www.ahorramas.com/nestle-maxibon-red-cheesecake-4x140-ml-55934.html,nestlé maxibon red cheesecake 4x140 ml,helados_bombon,ahorramas,6.59,11.77,140ml,4.39,39.0,16.0,0.89,23.0,10.0,0.389,313.0,1311.0,nestlé maxibon red cheesecake 4x140 ml helados_bombon,0.966,0.0001,0.0
https://www.ahorramas.com/helado-magnum-doble-chocolate-3-uds-55764.html,helado magnum doble chocolate 3 uds,helados_bombon,ahorramas,4.99,19.57,3uds,,,,,,,,,,helado magnum doble chocolate 3 uds helados_bombon,0.9747,0.0,0.0
https://www.ahorramas.com/helado-mini-milk-frigo-10-uds-57901.html,helado mini milk frigo 10 uds,helados_bombon,ahorramas,4.99,14.26,10uds,,,,,,,,,,helado mini milk frigo 10 uds helados_bombon,0.9747,0.0,0.0
https://www.ahorramas.com/helado-kinder-chocolate-4-uds-58028.html,helado kinder chocolate 4 uds,helados_bombon,ahorramas,3.99,18.14,4uds,6.19,31.7,24.29,,29.7,15.29,0.2849,370.0,1540.0,helado kinder chocolate 4 uds helados_bombon,0.9801,0.0002,0.0
